Date,Host,Service,Message
"2025-11-04T23:56:07.945Z","i-06642dd378e15bd0b","support-middleware","[id:a9402e80-9, L:/10.11.32.218:53458 - R:fretadao.zendesk.com/216.198.54.6:443] READ: 15028B HTTP/1.1 200 OKDate: Tue, 04 Nov 2025 23:56:07 GMTContent-Type: application/json; charset=utf-8Transfer-Encoding: chunkedConnection: keep-alivex-zendesk-api-version: v2x-zendesk-application-version: v24525x-zendesk-api-warn: {allowed_parameters: {controller: ""tickets"", action: ""show"", unpermitted_keys: [""fields""], invalid_values: []}}x-frame-options: SAMEORIGINx-rate-limit: 400ratelimit-limit: 400x-rate-limit-remaining: 358ratelimit-remaining: 358ratelimit-reset: 53strict-transport-security: max-age=31536000; includeSubDomainsetag: W/""72a45dc82416d16739b8571d2e51d8fb""cache-control: max-age=0, private, must-revalidateset-cookie: _zendesk_cookie=BAhJIhl7ImRldmljZV90b2tlbnMiOnt9fQY6BkVU--0bf2100788cb010d0183feca16aaf88ccaf719ca; path=/; expires=Wed, 04 Nov 2026 19:31:10 GMT; secure; HttpOnly; SameSite=Nonex-zendesk-origin-server: classic-app-server-7b548c4499-9tbrbx-request-id: 99980bd4ec8bd673-IADx-runtime: 0.077214x-envoy-upstream-service-time: 81zendesk-service: classicx-zendesk-api-gateway: yesx-zendesk-zorg: yesvary: Accept-Encodingvia: zorgx-envoy-decorator-operation: /api/v2/ticketscf-cache-status: DYNAMICReport-To: {""endpoints"":[{""url"":""https:\/\/a.nel.cloudflare.com\/report\/v4?s=VsdlpxudPrGM8RDfyWNCnXbJdywur6m%2Bpay7ZE%2FvlqT7Bk79JsiTYt7wRp2eCgCsolbYITQHEAVGCZjiOQ0MPrr5fZV2mOwmGZScdBrG5y1R0gL2zeI5JXA14ndu%2B1UcMxNZhjOr""}],""group"":""cf-nel"",""max_age"":604800}NEL: {""success_fraction"":0.01,""report_to"":""cf-nel"",""max_age"":604800}Set-Cookie: __cf_bm=TDOiERfvN2qh8KejIQWjJXBoE7TYWuhgkmvOeWf5crU-1762300567-1.0.1.1-fy_Z18_gsaSUFuMF2ZJ2K6umoXYQUuI7Y3qCfefXpNs_jYOSQH.qzlxrNvtkdd3TxLpN3NDc08tk.1l1GLnoQ6lIL5PLT1mQT4k2UU5SEn4; path=/; expires=Wed, 05-Nov-25 00:26:07 GMT; domain=.fretadao.zendesk.com; HttpOnly; Secure; SameSite=NoneSet-Cookie: _cfuvid=YfpKFN7NDLCSN9mKPiKUw9Yw8QlIwAD.NyEHToFk9.I-1762300567944-0.0.1.1-604800000; path=/; domain=.fretadao.zendesk.com; HttpOnly; Secure; SameSite=NoneServer: cloudflareCF-RAY: 99980bd4ec8bd673-IAD32b4{""ticket"":{""url"":""https://fretadao.zendesk.com/api/v2/tickets/2736192.json"",""id"":2736192,""external_id"":null,""via"":{""channel"":""whatsapp"",""source"":{""from"":{},""to"":{},""rel"":null}},""created_at"":""2025-11-04T23:55:43Z"",""updated_at"":""2025-11-04T23:56:07Z"",""generated_timestamp"":1762300567,""type"":null,""subject"":""Conversa com Sebastiana Aparecida Rodrigues De Lima"",""raw_subject"":""Conversa com Sebastiana Aparecida Rodrigues De Lima"",""description"":""Conversa com Sebastiana Aparecida Rodrigues De Lima"",""priority"":""normal"",""status"":""open"",""recipient"":null,""requester_id"":44272287191955,""submitter_id"":44272287191955,""assignee_id"":29363484345107,""organization_id"":27282140234899,""group_id"":34614973349779,""collaborator_ids"":[],""follower_ids"":[],""email_cc_ids"":[],""forum_topic_id"":null,""problem_id"":null,""has_incidents"":false,""is_public"":false,""due_at"":null,""tags"":[""fluxobot_meli_menu_inicial"",""mechamepor_salvo"",""squad_gemini""],""custom_fields"":[{""id"":22279398226835,""value"":null},{""id"":22279409037843,""value"":null},{""id"":25510476980883,""value"":""27282140234899""},{""id"":25511248405395,""value"":null},{""id"":25511254751635,""value"":null},{""id"":25511260433171,""value"":null},{""id"":25511523881875,""value"":null},{""id"":25511594076563,""value"":null},{""id"":25511872927635,""value"":null},{""id"":25512589656723,""value"":null},{""id"":25512598348947,""value"":null},{""id"":25512607494675,""value"":null},{""id"":25512622650899,""value"":null},{""id"":25512645064339,""value"":null},{""id"":25512723880467,""value"":null},{""id"":25512741209363,""value"":null},{""id"":25512756000659,""value"":null},{""id"":25512759108883,""value"":null},{""id"":25512762821267,""value"":null},{""id"":25512766796307,""value"":null},{""id"":25512767655059,""value"":null},{""id"":25512774986771,""value"":null},{""id"":25512793667219,""value"":null},{""id"":25512796485011,""value"":null},{""id"":25512810151955,""value"":null},{""id"":25512831196691,""value"":null},{""id"":25512844874643,""value"":null},{""id"":25512846636691,""value"":null},{""id"":25512872583955,""value"":null},{""id"":25512903221267,""value"":null},{""id"":25512904067603,""value"":null},{""id"":25512905369107,""value"":null},{""id"":25512906434835,""value"":null},{""id"":25514473753363,""value"":null},{""id"":25514476340627,""value"":null},{""id"":25514549027347,""value"":null},{""id"":25514696350739,""value"":null},{""id"":25514801261715,""value"":null},{""id"":25515024988435,""value"":null},{""id"":25729183059731,""value"":null},{""id"":25729236432531,""value"":null},{""id"":25729446878867,""value"":null},{""id"":25729466970899,""value"":null},{""id"":25729535319059,""value"":null},{""id"":25729590739731,""value"":null},{""id"":25729613953811,""value"":null},{""id"":25729627222419,""value"":null},{""id"":25729771055763,""value"":null},{""id"":25729847101971,""value"":null},{""id"":28114686897555,""value"":null},{""id"":28136231880851,""value"":null},{""id"":28137278571795,""value"":null},{""id"":28137706191123,""value"":null},{""id"":28137736013075,""value"":null},{""id"":28137760566547,""value"":null},{""id"":28137773185555,""value"":null},{""id"":28137788562963,""value"":null},{""id"":28137789565843,""value"":null},{""id"":28137902582931,""value"":null},{""id"":28137950189715,""value"":null},{""id"":28137954608147,""value"":null},{""id"":28152696784531,""value"":null},{""id"":28152704934547,""value"":null},{""id"":28152711684243,""value"":null},{""id"":28152712613267,""value"":null},{""id"":28152719559187,""value"":null},{""id"":28152732958099,""value"":null},{""id"":28361518159635,""value"":null},{""id"":28890969950227,""value"":null},{""id"":28890979092627,""value"":null},{""id"":28901978089107,""value"":null},{""id"":28902125225235,""value"":null},{""id"":28918759736851,""value"":null},{""id"":28918798000403,""value"":null},{""id"":28918943473171,""value"":null},{""id"":28919059314835,""value"":null},{""id"":28919106522899,""value"":null},{""id"":28919156558739,""value"":null},{""id"":28921060860179,""value"":null},{""id"":28921085733139,""value"":null},{""id"":28921813131027,""value"":null},{""id"":28922105126803,""value"":null},{""id"":28922164659603,""value"":null},{""id"":28923422845715,""value"":null},{""id"":28923436475283,""value"":null},{""id"":28923512101267,""value"":null},{""id"":28923617915027,""value"":null},{""id"":28924073965459,""value"":null},{""id"":28925001227795,""value"":null},{""id"":28925061345939,""value"":null},{""id"":28925075220243,""value"":null},{""id"":29182755782803,""value"":null},{""id"":29195664758163,""value"":null},{""id"":29195687879955,""value"":null},{""id"":29195709050387,""value"":null},{""id"":29198703947795,""value"":null},{""id"":30116909818003,""value"":null},{""id"":30557593834259,""value"":null},{""id"":31075534198547,""value"":null},{""id"":31116534765843,""value"":null},{""id"":31119619329427,""value"":null},{""id"":31429573112467,""value"":null},{""id"":31463987851411,""value"":null},{""id"":31464039448851,""value"":null},{""id"":31464072185235,""value"":null},{""id"":31464183942291,""value"":null},{""id"":31591025967635,""value"":null},{""id"":32196666764691,""value"":null},{""id"":33064777003027,""value"":null},{""id"":33512415018771,""value"":null},{""id"":33513027731987,""value"":null},{""id"":33523794474771,""value"":null},{""id"":33523812659475,""value"":null},{""id"":34279565184787,""value"":null},{""id"":34982112572435,""value"":null},{""id"":34982148549779,""value"":null},{""id"":35183088911507,""value"":null},{""id"":35565309832851,""value"":null},{""id"":35586761348627,""value"":null},{""id"":41035098090131,""value"":null},{""id"":41035174581139,""value"":null},{""id"":41035232709011,""value"":null},{""id"":41035668695827,""value"":null},{""id"":41094679351571,""value"":null},{""id"":41623363085331,""value"":null},{""id"":41625020690067,""value"":null},{""id"":42331345609619,""value"":null},{""id"":42331371173907,""value"":null},{""id"":42528881153171,""value"":null},{""id"":42528982267795,""value"":null},{""id"":42529031402515,""value"":null},{""id"":42529053240851,""value"":null},{""id"":42529087476243,""value"":null},{""id"":42529144893331,""value"":null},{""id"":42529149097875,""value"":null},{""id"":42529178989715,""value"":null},{""id"":43057433955091,""value"":null},{""id"":43458435018259,""value"":null},{""id"":44295221953299,""value"":null},{""id"":45422935715347,""value"":null},{""id"":45422981998227,""value"":null},{""id"":45423065937043,""value"":null},{""id"":45423236631443,""value"":false},{""id"":45424802542739,""value"":null},{""id"":45478396819091,""value"":null},{""id"":45501058232979,""value"":null},{""id"":45501186530323,""value"":null},{""id"":45501223449875,""value"":null},{""id"":45574392829587,""value"":null},{""id"":45574468899091,""value"":null},{""id"":45574497006227,""value"":null},{""id"":45574514851987,""value"":null},{""id"":45574552785811,""value"":null},{""id"":45574573280275,""value"":false},{""id"":45621690706963,""value"":null},{""id"":45621742117779,""value"":null},{""id"":45647968855443,""value"":null},{""id"":45647976071571,""value"":null},{""id"":45648015623699,""value"":null},{""id"":45648191010579,""value"":null},{""id"":45648307958547,""value"":null},{""id"":45699725057171,""value"":null},{""id"":45716811404563,""value"":null},{""id"":45872760804371,""value"":null},{""id"":45872905574931,""value"":null},{""id"":45873143339923,""value"":null},{""id"":46221448092051,""value"":null}],""satisfaction_rating"":{""score"":""unoffered""},""sharing_agreement_ids"":[],""custom_status_id"":22279318572947,""encoded_id"":""05XRX9-2GMWK"",""fields"":[{""id"":22279398226835,""value"":null},{""id"":22279409037843,""value"":null},{""id"":25510476980883,""value"":""27282140234899""},{""id"":25511248405395,""value"":null},{""id"":25511254751635,""value"":null},{""id"":25511260433171,""value"":null},{""id"":25511523881875,""value"":null},{""id"":25511594076563,""value"":null},{""id"":25511872927635,""value"":null},{""id"":25512589656723,""value"":null},{""id"":25512598348947,""value"":null},{""id"":25512607494675,""value"":null},{""id"":25512622650899,""value"":null},{""id"":25512645064339,""value"":null},{""id"":25512723880467,""value"":null},{""id"":25512741209363,""value"":null},{""id"":25512756000659,""value"":null},{""id"":25512759108883,""value"":null},{""id"":25512762821267,""value"":null},{""id"":25512766796307,""value"":null},{""id"":25512767655059,""value"":null},{""id"":25512774986771,""value"":null},{""id"":25512793667219,""value"":null},{""id"":25512796485011,""value"":null},{""id"":25512810151955,""value"":null},{""id"":25512831196691,""value"":null},{""id"":25512844874643,""value"":null},{""id"":25512846636691,""value"":null},{""id"":25512872583955,""value"":null},{""id"":25512903221267,""value"":null},{""id"":25512904067603,""value"":null},{""id"":25512905369107,""value"":null},{""id"":25512906434835,""value"":null},{""id"":25514473753363,""value"":null},{""id"":25514476340627,""value"":null},{""id"":25514549027347,""value"":null},{""id"":25514696350739,""value"":null},{""id"":25514801261715,""value"":null},{""id"":25515024988435,""value"":null},{""id"":25729183059731,""value"":null},{""id"":25729236432531,""value"":null},{""id"":25729446878867,""value"":null},{""id"":25729466970899,""value"":null},{""id"":25729535319059,""value"":null},{""id"":25729590739731,""value"":null},{""id"":25729613953811,""value"":null},{""id"":25729627222419,""value"":null},{""id"":25729771055763,""value"":null},{""id"":25729847101971,""value"":null},{""id"":28114686897555,""value"":null},{""id"":28136231880851,""value"":null},{""id"":28137278571795,""value"":null},{""id"":28137706191123,""value"":null},{""id"":28137736013075,""value"":null},{""id"":28137760566547,""value"":null},{""id"":28137773185555,""value"":null},{""id"":28137788562963,""value"":null},{""id"":28137789565843,""value"":null},{""id"":28137902582931,""value"":null},{""id"":28137950189715,""value"":null},{""id"":28137954608147,""value"":null},{""id"":28152696784531,""value"":null},{""id"":28152704934547,""value"":null},{""id"":28152711684243,""value"":null},{""id"":28152712613267,""value"":null},{""id"":28152719559187,""value"":null},{""id"":28152732958099,""value"":null},{""id"":28361518159635,""value"":null},{""id"":28890969950227,""value"":null},{""id"":28890979092627,""value"":null},{""id"":28901978089107,""value"":null},{""id"":28902125225235,""value"":null},{""id"":28918759736851,""value"":null},{""id"":28918798000403,""value"":null},{""id"":28918943473171,""value"":null},{""id"":28919059314835,""value"":null},{""id"":28919106522899,""value"":null},{""id"":28919156558739,""value"":null},{""id"":28921060860179,""value"":null},{""id"":28921085733139,""value"":null},{""id"":28921813131027,""value"":null},{""id"":28922105126803,""value"":null},{""id"":28922164659603,""value"":null},{""id"":28923422845715,""value"":null},{""id"":28923436475283,""value"":null},{""id"":28923512101267,""value"":null},{""id"":28923617915027,""value"":null},{""id"":28924073965459,""value"":null},{""id"":28925001227795,""value"":null},{""id"":28925061345939,""value"":null},{""id"":28925075220243,""value"":null},{""id"":29182755782803,""value"":null},{""id"":29195664758163,""value"":null},{""id"":29195687879955,""value"":null},{""id"":29195709050387,""value"":null},{""id"":29198703947795,""value"":null},{""id"":30116909818003,""value"":null},{""id"":30557593834259,""value"":null},{""id"":31075534198547,""value"":null},{""id"":31116534765843,""value"":null},{""id"":31119619329427,""value"":null},{""id"":31429573112467,""value"":null},{""id"":31463987851411,""value"":null},{""id"":31464039448851,""value"":null},{""id"":31464072185235,""value"":null},{""id"":31464183942291,""value"":null},{""id"":31591025967635,""value"":null},{""id"":32196666764691,""value"":null},{""id"":33064777003027,""value"":null},{""id"":33512415018771,""value"":null},{""id"":33513027731987,""value"":null},{""id"":33523794474771,""value"":null},{""id"":33523812659475,""value"":null},{""id"":34279565184787,""value"":null},{""id"":34982112572435,""value"":null},{""id"":34982148549779,""value"":null},{""id"":35183088911507,""value"":null},{""id"":35565309832851,""value"":null},{""id"":35586761348627,""value"":null},{""id"":41035098090131,""value"":null},{""id"":41035174581139,""value"":null},{""id"":41035232709011,""value"":null},{""id"":41035668695827,""value"":null},{""id"":41094679351571,""value"":null},{""id"":41623363085331,""value"":null},{""id"":41625020690067,""value"":null},{""id"":42331345609619,""value"":null},{""id"":42331371173907,""value"":null},{""id"":42528881153171,""value"":null},{""id"":42528982267795,""value"":null},{""id"":42529031402515,""value"":null},{""id"":42529053240851,""value"":null},{""id"":42529087476243,""value"":null},{""id"":42529144893331,""value"":null},{""id"":42529149097875,""value"":null},{""id"":42529178989715,""value"":null},{""id"":43057433955091,""value"":null},{""id"":43458435018259,""value"":null},{""id"":44295221953299,""value"":null},{""id"":45422935715347,""value"":null},{""id"":45422981998227,""value"":null},{""id"":45423065937043,""value"":null},{""id"":45423236631443,""value"":false},{""id"":45424802542739,""value"":null},{""id"":45478396819091,""value"":null},{""id"":45501058232979,""value"":null},{""id"":45501186530323,""value"":null},{""id"":45501223449875,""value"":null},{""id"":45574392829587,""value"":null},{""id"":45574468899091,""value"":null},{""id"":45574497006227,""value"":null},{""id"":45574514851987,""value"":null},{""id"":45574552785811,""value"":null},{""id"":45574573280275,""value"":false},{""id"":45621690706963,""value"":null},{""id"":45621742117779,""value"":null},{""id"":45647968855443,""value"":null},{""id"":45647976071571,""value"":null},{""id"":45648015623699,""value"":null},{""id"":45648191010579,""value"":null},{""id"":45648307958547,""value"":null},{""id"":45699725057171,""value"":null},{""id"":45716811404563,""value"":null},{""id"":45872760804371,""value"":null},{""id"":45872905574931,""value"":null},{""id"":45873143339923,""value"":null},{""id"":46221448092051,""value"":null}],""followup_ids"":[],""ticket_form_id"":37114470738323,""brand_id"":22279327160211,""allow_channelback"":false,""allow_attachments"":true,""from_messaging_channel"":true,""support_type"":""agent""}}0"
"2025-11-04T23:56:07.820Z","i-06642dd378e15bd0b","support-middleware","[id:a9402e80-9, L:/10.11.32.218:53458 - R:fretadao.zendesk.com/216.198.54.6:443] FLUSH"
"2025-11-04T23:56:07.820Z","i-06642dd378e15bd0b","support-middleware","[id:a9402e80-9, L:/10.11.32.218:53458 - R:fretadao.zendesk.com/216.198.54.6:443] WRITE: 0B"
"2025-11-04T23:56:07.819Z","i-06642dd378e15bd0b","support-middleware","[id:a9402e80-9, L:/10.11.32.218:53458 - R:fretadao.zendesk.com/216.198.54.6:443] FLUSH"
"2025-11-04T23:56:07.819Z","i-06642dd378e15bd0b","support-middleware","[id:a9402e80-9, L:/10.11.32.218:53458 - R:fretadao.zendesk.com/216.198.54.6:443] WRITE: 564B GET /api/v2/tickets/2736192.json?fields=status,tags HTTP/1.1user-agent: ReactorNetty/1.0.10host: fretadao.zendesk.comaccept: */*Authorization: Basic Y2xhdWQuaWFAY2xvdWRodW1hbnMuY29tL3Rva2VuOmpiMGplaDJuZFVtbjNtdU5RcEhWOG1jZEFWcjF1bXAwTUUyYldQcnY=x-datadog-trace-id: 4439875034969142009x-datadog-parent-id: 4647000137075251674x-datadog-sampling-priority: 1x-datadog-tags: _dd.p.dm=-1,_dd.p.tid=690a928100000000traceparent: 00-690a9281000000003d9d9ad22275f2f9-407d7600f98fd9da-01tracestate: dd=p:407d7600f98fd9da;t.dm:-1;t.tid:690a928100000000"
"2025-11-04T23:56:07.816Z","i-06642dd378e15bd0b","support-middleware","#AppendMessage Appending message ""Sebastiana Aparecida Rodrigues De Lima,Queremos agradecer sua paciência e compreensão. Estamos enfrentando um volume maior de chamadas do que o habitual, o que está causando um tempo de espera mais longo do que o normal. Estamos trabalhando arduamente para atendê-lo o mais rápido possível e agradecemos sua espera. "" with source CLOUD_HUMANS and destination CUSTOMER to ticket 2736192"
"2025-11-04T23:56:07.809Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-54, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] FLUSH"
"2025-11-04T23:56:07.809Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-54, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] WRITE: 485B {""cloudChatId"":""a180615d-28de-467b-9154-92f0b5ee7e18"",""private"":false,""messageType"":""FLOW"",""content"":""Sebastiana Aparecida Rodrigues De Lima,Queremos agradecer sua paciência e compreensão. Estamos enfrentando um volume maior de chamadas do que o habitual, o que está causando um tempo de espera mais longo do que o normal. Estamos trabalhando arduamente para atendê-lo o mais rápido possível e agradecemos sua espera. "",""messageId"":""86bed0dd-c520-437d-a70f-d4ba948125de""}"
"2025-11-04T23:56:07.809Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-54, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] WRITE: 663B POST /claudia/ticket/message HTTP/1.1user-agent: ReactorNetty/1.0.22host: support-middleware-service.support-middleware.svc.cluster.localaccept: */*Content-Type: application/jsonx-api-key: wfYmnUS6L4N391TnEtdExWLtcq1cKnWbgvfEKHVDCwe7m6QGmIoBYZIkZKvD32U7TqBcV1JxaqF2Q9ySryUVGggjnm4aiMMYwgDkYzUdN8nO8zgTYEiTtTroMIUjdmqbcontent-length: 485x-datadog-trace-id: 4439875034969142009x-datadog-parent-id: 4331697294371643980x-datadog-sampling-priority: 1x-datadog-tags: _dd.p.dm=-1,_dd.p.tid=690a928100000000traceparent: 00-690a9281000000003d9d9ad22275f2f9-3c1d47bd298ae24c-01tracestate: dd=s:1;p:5fe5c43d0381e7fb;t.dm:-1;t.tid:690a928100000000"
"2025-11-04T23:56:07.809Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-54, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] Handler is being applied: {uri=http://support-middleware-service.support-middleware.svc.cluster.local/claudia/ticket/message, method=POST}"
"2025-11-04T23:56:07.808Z","i-0b36220f35870df02","claudia-consumer","sendWithSmartSplit - bubbleCount=2, legacyHasBubbleDelimiter=false, shouldSplitByBubbles=true, shouldSplitBySize=true, isChatConversation=true, channelType=CHAT, project=fretadaov2, conversationId=a180615d-28de-467b-9154-92f0b5ee7e18"
"2025-11-04T23:56:07.808Z","i-0b36220f35870df02","claudia-consumer","Processing Replies for conversation: a180615d-28de-467b-9154-92f0b5ee7e18, TransactionId: 8a26c042-8d56-4d48-bb3e-bb992804e7b5"
"2025-11-04T23:56:07.808Z","i-0b36220f35870df02","claudia-consumer","Status canceling coroutineContext Job isActive true isCompleted false isCancelled false, TransactionId: 8a26c042-8d56-4d48-bb3e-bb992804e7b5"
"2025-11-04T23:56:07.808Z","i-0b36220f35870df02","claudia-consumer","StartWithBotReplier - Starting interactive session for CloudChat ID a180615d-28de-467b-9154-92f0b5ee7e18, Flow ID: pesquisa-de-satisfa-o-xo7l1so, Session ID: cmhl898rh001s13znyrkqcll8"
"2025-11-04T23:56:07.808Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca, L:/10.11.68.5:47176 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] READ COMPLETE"
"2025-11-04T23:56:07.807Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca-1, L:/10.11.68.5:47176 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] Received last HTTP packet"
"2025-11-04T23:56:07.807Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca-1, L:/10.11.68.5:47176 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] READ: 297B any rows matching the filter"",""details"":""{ \""comparisons\"": [ { \""id\"": \""ocjo9veqx4j1rlw3j34wl810\"", \""column\"": \""Fórmula nº tel\"", \""comparisonOperator\"": \""Contains\"", \""value\"": \""5535988477932\"" } ], \""logicalOperator\"": \""AND\""}""}]}0"
"2025-11-04T23:56:07.807Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca-1, L:/10.11.68.5:47176 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] Received response (auto-read:false) : [Access-Control-Allow-Origin=*, Content-Type=application/json, Vary=Accept-Encoding, Date=Tue, 04 Nov 2025 23:56:07 GMT, Connection=keep-alive, Keep-Alive=timeout=5, Transfer-Encoding=chunked]"
"2025-11-04T23:56:07.807Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca-1, L:/10.11.68.5:47176 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] READ: 2048B HTTP/1.1 200 OKAccess-Control-Allow-Origin: *Content-Type: application/jsonVary: Accept-EncodingDate: Tue, 04 Nov 2025 23:56:07 GMTConnection: keep-aliveKeep-Alive: timeout=5Transfer-Encoding: chunked843{""sessionId"":""cmhl898rh001s13znyrkqcll8"",""resultId"":""ffcx6f9geairypvy9jtvow1j"",""typebot"":{""id"":""cm2n7tpyt001ct1wqbxo7l1so"",""theme"":{},""settings"":{}},""messages"":[{""id"":""b4eis0obxqmxq9dzddcu30il"",""type"":""text"",""content"":{""type"":""richText"",""richText"":[{""type"":""p"",""children"":[{""type"":""inline-variable"",""children"":[{""type"":""p"",""children"":[{""text"":""Sebastiana Aparecida Rodrigues De Lima""}]}]},{""text"":"",""}]},{""type"":""p"",""children"":[{""text"":""Queremos agradecer sua paciência e compreensão. Estamos enfrentando um volume maior de chamadas do que o habitual, o que está causando um tempo de espera mais longo do que o normal. ""}]},{""type"":""p"",""children"":[{""text"":""""}]},{""type"":""p"",""children"":[{""text"":""Estamos trabalhando arduamente para atendê-lo o mais rápido possível e agradecemos sua espera. ""}]}]}},{""id"":""cbh0x5b23bav9rcrdi3dfntc"",""type"":""text"",""content"":{""type"":""richText"",""richText"":[{""type"":""p"",""children"":[{""text"":""Para que eu possa te ajudar, por favor digite o número da opção que você precisa de apoio:""}]},{""type"":""p"",""children"":[{""text"":""""}]},{""type"":""p"",""children"":[{""text"":""*1* - Perdi o fretado""}]},{""type"":""p"",""children"":[{""text"":""*2* - Dúvidas/reclamações sobre a minha rota""}]},{""type"":""p"",""children"":[{""text"":""*3* - Outros assuntos""}]}]}}],""input"":{""id"":""l64hawtqgbhxbwpwa6ltg5ps"",""outgoingEdgeId"":""d1dhwux50j2jvf4frp0ccyq6"",""type"":""text input"",""options"":{""variableId"":""vgicujzo105bn3o6clrh1ciom""}},""logs"":[{""status"":""info"",""description"":""Couldn't find any rows matching the filter"",""details"":""{ \""comparisons\"": [ { \""id\"": \""cxbi53r0rhksj3hxd0v38fbi\"", \""column\"": \""WhatsApp do passageiro\"", \""comparisonOperator\"": \""Contains\"", \""value\"": \""5535988477932\"" } ], \""logicalOperator\"": \""AND\""}""},{""status"":""info"",""description"":""Couldn't find"
"2025-11-04T23:56:07.804Z","i-09ebe3e9180892847","typebot-viewer","startChat API endpoint completed"
"2025-11-04T23:56:07.804Z","i-09ebe3e9180892847","typebot-viewer","startChat session details for continueChat troubleshooting"
"2025-11-04T23:56:07.804Z","i-09ebe3e9180892847","typebot-viewer","Session saved successfully"
"2025-11-04T23:56:07.803Z","i-09ebe3e9180892847","typebot-viewer","saveStateToDatabase completed successfully"
"2025-11-04T23:56:07.781Z","i-09ebe3e9180892847","typebot-viewer","saveStateToDatabase session result"
"2025-11-04T23:56:07.576Z","i-09ebe3e9180892847","typebot-viewer","saveStateToDatabase session handling"
"2025-11-04T23:56:07.575Z","i-09ebe3e9180892847","typebot-viewer","saveStateToDatabase called"
"2025-11-04T23:56:07.575Z","i-09ebe3e9180892847","typebot-viewer","startChat session save mode"
"2025-11-04T23:56:07.575Z","i-09ebe3e9180892847","typebot-viewer","startSession completed"
"2025-11-04T23:56:00.693Z","i-09ebe3e9180892847","typebot-viewer","startChat called"
"2025-11-04T23:56:00.693Z","i-09ebe3e9180892847","typebot-viewer","startChat API endpoint called"
"2025-11-04T23:55:59.849Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca-1, L:/10.11.68.5:47176 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] WRITE: 997B POST /api/v1/typebots/pesquisa-de-satisfa-o-xo7l1so/startChat HTTP/1.1user-agent: ReactorNetty/1.0.22host: typebot-viewer.typebot.svc.cluster.local:81accept: */*Content-Type: application/jsonAuthorization: Bearer eo8FKpjgZ9eYLWKIYExBstYTcontent-length: 414x-datadog-trace-id: 4439875034969142009x-datadog-parent-id: 7579714477934181636x-datadog-sampling-priority: 1x-datadog-tags: _dd.p.dm=-1,_dd.p.tid=690a928100000000traceparent: 00-690a9281000000003d9d9ad22275f2f9-69308e289c26fd04-01tracestate: dd=s:1;p:5fe5c43d0381e7fb;t.dm:-1;t.tid:690a928100000000{""prefilledVariables"":{""primeiraMensagemCliente"":""Qual o endereço certo do embarque?"",""helpdeskId"":""2736192"",""cloudChatId"":""a180615d-28de-467b-9154-92f0b5ee7e18"",""activeIntent"":""B2C"",""channelType"":""CHAT"",""language"":null,""createdAt"":""2025-11-04T23:55:45.172495"",""frustrationScore"":null,""abKey"":""base"",""lastUserMessages"":""Qual o endereço certo do embarque?"",""messages"":""User: Qual o endereço certo do embarque?""}}"
"2025-11-04T23:55:59.839Z","i-0b36220f35870df02","claudia-consumer","[f505f5ca] REGISTERED"
"2025-11-04T23:55:54.838Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 ! R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] UNREGISTERED"
"2025-11-04T23:55:54.838Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 ! R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] INACTIVE"
"2025-11-04T23:55:54.838Z","i-0b36220f35870df02","claudia-consumer","An error occurred during retry logic while executing TypebotClientImpl#sendTypebotRequest: Retrying due to exception: readAddress(..) failed: Connection reset by peer; nested exception is io.netty.channel.unix.Errors$NativeIoException: readAddress(..) failed: Connection reset by peer"
"2025-11-04T23:55:54.838Z","i-0b36220f35870df02","claudia-consumer","Error while calling Typebot API at http://typebot-viewer.typebot.svc.cluster.local:81/api/v1/typebots/pesquisa-de-satisfa-o-xo7l1so/startChat"
